term,tfidf,chi,status
left footed,0.00022150795276959062,16.773120876148347,selected
outstanding player,0.0002192125367004946,16.773120876148347,selected
round tie,0.0002176439274916916,16.773120876148347,selected
ruck,0.00029601679469268917,16.773120876148347,selected
win man,0.00022814017479986604,16.773120876148347,selected
win match,0.0002515486198425055,16.773120876148347,selected
win olympic,0.00025449783587046595,16.773120876148347,selected
inspirational,0.0002771177302294339,16.773120876148347,selected
head wide,0.00018190548279176387,16.773120876148347,selected
back good,0.00022035173705712657,16.773120876148347,selected
table PERSON,0.0002731283150538245,16.773120876148347,selected
afterwards PERSON,0.00026238830845524085,16.773120876148347,selected
say player,0.0002894331084476561,16.773120876148347,selected
midway,0.00022578071350325227,16.773120876148347,selected
PERSON poise,0.0003626973393208551,16.773120876148347,selected
PERSON pole,0.00020806737564050529,16.773120876148347,selected
fantastic job,0.0002662786901163736,16.773120876148347,selected
ball away,0.00022531292225158432,16.773120876148347,selected
ball net,0.00025204700442997064,16.773120876148347,selected
british tennis,0.0002696365721924183,16.773120876148347,selected
st mary,0.00023500575581200176,16.773120876148347,selected
elena,0.0002761058280459143,16.773120876148347,selected
race director,0.0003598577018749918,16.773120876148347,selected
racket,0.0002772656793149455,16.773120876148347,selected
fabien pelous,0.0002027816865123205,16.773120876148347,selected
come along,0.00021697795273049222,16.773120876148347,selected
consolation,0.0001963824227043459,16.773120876148347,selected
sydney olympics,0.0002786470524278646,16.773120876148347,selected
ospreys,0.00032149796794134536,16.773120876148347,selected
lawn tennis,0.00022835734452405064,16.773120876148347,selected
PERSON goalkeeper,0.00019373511607269825,16.773120876148347,selected
hold serve,0.0002770479308471347,16.773120876148347,selected
high jump,0.00018417783318434898,16.773120876148347,selected
league match,0.0002982981566393231,16.773120876148347,selected
clermont,0.00018853776580767448,16.773120876148347,selected
left PERSON,0.00018970005676676658,16.773120876148347,selected
PERSON awesome,0.00027786717691724713,16.773120876148347,selected
PERSON ball,0.00017989098628332778,16.773120876148347,selected
twice PERSON,0.0001944522633660213,16.773120876148347,selected
PERSON athletic,0.00021557153671469898,16.773120876148347,selected
birmingham grand,0.0002816476472889109,16.773120876148347,selected
header PERSON,0.0002315455708514231,16.773120876148347,selected
motorcycle crash,0.0002202186878588868,16.773120876148347,selected
taylor,0.00028846605524531144,16.773120876148347,selected
taylor dent,0.00028846605524531144,16.773120876148347,selected
team get,0.00026921255374062254,16.773120876148347,selected
clean sheet,0.00023429833523158552,16.773120876148347,selected
face france,0.00023040555998359578,16.773120876148347,selected
san jose,0.0003722980445439367,16.773120876148347,selected
sap open,0.000279580797827529,16.773120876148347,selected
england defender,0.00026836137771683963,16.773120876148347,selected
england side,0.0002516495849940534,16.773120876148347,selected
back break,0.00025136012379425214,16.773120876148347,selected
lot pressure,0.0001962343957974556,16.773120876148347,selected
sven,0.0002599654121161138,16.773120876148347,selected
sven goran,0.0002599654121161138,16.773120876148347,selected
swiss star,0.0002758836081278231,16.773120876148347,selected
home crowd,0.0002728105969367598,16.773120876148347,selected
melbourne PERSON,0.00029909083846314766,16.773120876148347,selected
scotland coach,0.00023238011938377229,16.773120876148347,selected
pitch PERSON,0.00028571933370954966,16.773120876148347,selected
last game,0.00023403342144738792,16.773120876148347,selected
field kick,0.00018831267378257574,16.773120876148347,selected
lose opening,0.00023287609377903575,16.773120876148347,selected
wales last,0.00020497010442359972,16.773120876148347,selected
premiership leader,0.0002501722595798905,16.773120876148347,selected
semis,0.00026964656689187796,16.773120876148347,selected
relay gold,0.00025498280588745107,16.773120876148347,selected
compete NUM,0.00023499557204988267,16.773120876148347,selected
home soil,0.00024218087297297284,16.773120876148347,selected
let NUM,0.0001897002327426086,16.773120876148347,selected
celtic PERSON,0.00037891984782411795,16.773120876148347,selected
serbia montenegro,0.0002188586282157495,16.773120876148347,selected
goran,0.0002599654121161138,16.773120876148347,selected
sheffield PERSON,0.00032875314717126616,16.773120876148347,selected
fabien,0.0002027816865123205,16.773120876148347,selected
back would,0.00025250871198333815,16.773120876148347,selected
back front,0.00019354088442914398,16.773120876148347,selected
montenegro,0.0002188586282157495,16.773120876148347,selected
nations opener,0.0002755975543277374,16.773120876148347,selected
wales coach,0.00026578923266606794,16.773120876148347,selected
drug ban,0.00022798769707194706,16.773120876148347,selected
spain coach,0.00022644705742776077,16.773120876148347,selected
home tie,0.00026326159451003396,16.773120876148347,selected
PERSON rush,0.00024857905368878624,16.773120876148347,selected
name player,0.000244586341745502,16.773120876148347,selected
PERSON flanker,0.0002868863127647003,16.773120876148347,selected
troncon,0.00028913672856545407,16.773120876148347,selected
tri,0.00023916767872935013,16.773120876148347,selected
tri nations,0.00023916767872935013,16.773120876148347,selected
magpies,0.0003369320960338936,16.773120876148347,selected
quality player,0.0002512946363117516,16.773120876148347,selected
italian PERSON,0.000326474499025139,16.773120876148347,selected
think win,0.00037083917061919627,16.773120876148347,selected
old take,0.000280450474317299,16.773120876148347,selected
olympic stadium,0.00021033724680172538,16.773120876148347,selected
slovakia,0.00045154663093316557,16.773120876148347,selected
determination win,0.00021258748247141612,16.773120876148347,selected
southern hemisphere,0.0002198894032313642,16.773120876148347,selected
relay team,0.0002449732627168698,16.773120876148347,selected
nations NUM,0.00023930229155385608,16.773120876148347,selected
nations clash,0.000254512666390191,16.773120876148347,selected
good team,0.0002883825901721919,16.773120876148347,selected
unmarked,0.00019289183899803245,16.773120876148347,selected
concede goal,0.00021745736852925882,16.773120876148347,selected
PERSON prop,0.00026239065694722084,16.773120876148347,selected
rugby league,0.00033896861054454855,16.773120876148347,selected
liga,0.0002754801798175666,16.773120876148347,selected
half effort,0.00018831267378257574,16.773120876148347,selected
england cardiff,0.00023171936163684929,16.773120876148347,selected
miss england,0.00023136060935229134,16.773120876148347,selected
lob,0.00024327137711928934,16.773120876148347,selected
scottish football,0.00029638744923447433,16.773120876148347,selected
southampton PERSON,0.00027755391035214376,16.773120876148347,selected
NUM norwich,0.0002664382588319506,16.773120876148347,selected
PERSON leg,0.00021756399436750095,16.773120876148347,selected
final last,0.00022966078350357075,16.773120876148347,selected
final whistle,0.00021015334992353956,16.773120876148347,selected
triple jump,0.0002621350895025584,16.773120876148347,selected
surface PERSON,0.0002743879599404647,16.773120876148347,selected
superbly,0.00018154695840438638,16.773120876148347,selected
trial date,0.0003153606958203227,16.773120876148347,selected
world ranking,0.0002422767027274094,16.773120876148347,selected
doubt whether,0.00022727591898474066,16.773120876148347,selected
humphreys,0.00018665014416029496,16.773120876148347,selected
autumn international,0.00024703604339782874,16.773120876148347,selected
slam title,0.00026146799728923566,16.773120876148347,selected
imanol,0.00027468703475978947,16.773120876148347,selected
return action,0.0002841491676365895,16.773120876148347,selected
new coach,0.00037361284966183877,16.773120876148347,selected
scotland england,0.00028133190107343137,16.773120876148347,selected
scotland manager,0.0002872893026181032,16.773120876148347,selected
minute remain,0.00022158385104143724,16.773120876148347,selected
arsenal NUM,0.0003179602407835952,16.773120876148347,selected
goran eriksson,0.0002599654121161138,16.773120876148347,selected
PERSON newcastle,0.0003495453029499905,16.773120876148347,selected
PERSON norwich,0.0002743284443849956,16.773120876148347,selected
foot PERSON,0.00022223243043626678,16.773120876148347,selected
NUM semi,0.00021152111444670377,16.773120876148347,selected
thump,0.0002074966555971428,16.773120876148347,selected
international career,0.00022719831636928772,16.773120876148347,selected
PERSON survive,0.00026514568044568206,16.773120876148347,selected
cusiter,0.00018873376459369485,16.773120876148347,selected
whistle PERSON,0.0002067231432919814,16.773120876148347,selected
jumper PERSON,0.00032209186784174827,16.773120876148347,selected
tests,0.00027328222635896826,16.773120876148347,selected
coach say,0.00023924784392281425,16.773120876148347,selected
coach sir,0.0002069080890232611,16.773120876148347,selected
PERSON sin,0.0002094524275350709,16.773120876148347,selected
iaaf PERSON,0.0002572981748860739,16.773120876148347,selected
PERSON loan,0.00033176763972725447,16.773120876148347,selected
opening ceremony,0.00021483281429330215,16.773120876148347,selected
opening game,0.00020543025282069034,16.773120876148347,selected
captain full,0.00026330496115827673,16.773120876148347,selected
villiers,0.00019947935507003356,16.773120876148347,selected
football world,0.0002389573907193533,16.773120876148347,selected
NUM personal,0.0001758987417668456,16.773120876148347,selected
stringer,0.0002422766964679903,16.773120876148347,selected
stringer PERSON,0.0002422766964679903,16.773120876148347,selected
game ireland,0.0002087872413780703,16.773120876148347,selected
boss sir,0.00024092414153247422,16.773120876148347,selected
boro,0.0005225655299384443,16.773120876148347,selected
games PERSON,0.0002055991209457422,16.773120876148347,selected
match go,0.00026441149965681856,16.773120876148347,selected
match play,0.00025437677950840114,16.773120876148347,selected
match point,0.00037267087915792015,16.773120876148347,selected
match win,0.0001802890899119507,16.773120876148347,selected
unseeded,0.0003740678227122271,16.773120876148347,selected
mixed double,0.00040865469268851315,16.773120876148347,selected
steroid thg,0.0002475175472348377,16.773120876148347,selected
minute leave,0.00024772190757663267,16.773120876148347,selected
top form,0.00024248235115514083,16.773120876148347,selected
PERSON cusiter,0.00018873376459369485,16.773120876148347,selected
england team,0.00023985476449291557,16.773120876148347,selected
under-21,0.00026869805839787003,16.773120876148347,selected
european championship,0.00018620478617069932,16.773120876148347,selected
greek prosecutor,0.00024363604572300506,16.773120876148347,selected
disallow,0.00022680795726860313,16.773120876148347,selected
pounce,0.000214629666268437,16.773120876148347,selected
eriksson,0.00035555972415767504,16.773120876148347,selected
training camp,0.0002542154345597774,16.773120876148347,selected
disciplinary action,0.00023700310606156449,16.773120876148347,selected
